-0.252701,1.73109,-0.252701
-0.25234,1.73362,-0.242247
-0.251981,1.73613,-0.231822
-0.251622,1.73865,-0.221427
-0.251264,1.74115,-0.211062
-0.250908,1.74365,-0.200726
-0.250663,1.74536,-0.190504
-0.250737,1.74484,-0.18053
-0.250806,1.74436,-0.170548
-0.250876,1.74387,-0.160561
-0.250945,1.74338,-0.150567
-0.251015,1.74289,-0.140568
-0.251085,1.74241,-0.130564
-0.251155,1.74192,-0.120554
-0.251224,1.74143,-0.110539
-0.251294,1.74094,-0.100518
-0.251364,1.74045,-0.090491
-0.251434,1.73996,-0.0804588
-0.251504,1.73947,-0.0704211
-0.251574,1.73898,-0.0603777
-0.251644,1.73849,-0.0503288
-0.251714,1.738,-0.0402742
-0.251784,1.73751,-0.0302141
-0.251854,1.73702,-0.0201483
-0.251924,1.73653,-0.010077
-0.251994,1.73604,0
-0.252065,1.73555,0.0100826
-0.252135,1.73506,0.0201708
-0.252205,1.73456,0.0302646
-0.252276,1.73407,0.0403641
-0.252346,1.73358,0.0504692
-0.252416,1.73309,0.0605799
-0.252487,1.73259,0.0706963
-0.252557,1.7321,0.0808183
-0.252628,1.7316,0.090946
-0.252699,1.73111,0.101079
-0.252769,1.73062,0.111218
-0.25284,1.73012,0.121363
-0.25291,1.72963,0.131513
-0.252981,1.72913,0.141669
-0.253052,1.72864,0.151831
-0.253123,1.72814,0.161999
-0.253194,1.72764,0.172172
-0.253265,1.72715,0.182351
-0.253336,1.72665,0.192535
-0.253407,1.72615,0.202725
-0.253478,1.72566,0.212921
-0.253549,1.72516,0.223123
-0.25362,1.72466,0.23333
-0.253691,1.72416,0.243543
-0.240178,1.7487,-0.250185
-0.240244,1.74822,-0.240244
-0.240311,1.74774,-0.230298
-0.240377,1.74725,-0.220346
-0.240469,1.74658,-0.21041
-0.241522,1.7389,-0.201269
-0.242863,1.72913,-0.192266
-0.244218,1.71924,-0.183164
-0.246211,1.70471,-0.174399
-0.247058,1.69853,-0.164706
-0.246699,1.70115,-0.154187
-0.246341,1.70376,-0.143699
-0.245984,1.70637,-0.133241
-0.245628,1.70896,-0.122814
-0.245273,1.71155,-0.112417
-0.244919,1.71413,-0.10205
-0.244566,1.71671,-0.0917123
-0.244214,1.71927,-0.0814047
-0.243863,1.72183,-0.0711268
-0.243513,1.72438,-0.0608783
-0.243164,1.72693,-0.0506592
-0.242816,1.72946,-0.0404694
-0.24247,1.73199,-0.0303087
-0.242124,1.73452,-0.020177
-0.241783,1.737,-0.0100743
-0.24185,1.73651,0
-0.241918,1.73602,0.0100799
-0.241985,1.73553,0.0201654
-0.242053,1.73503,0.0302566
-0.24212,1.73454,0.0403534
-0.242188,1.73405,0.0504558
-0.242255,1.73356,0.0605638
-0.242323,1.73306,0.0706775
-0.24239,1.73257,0.0807968
-0.242458,1.73208,0.0909218
-0.242526,1.73158,0.101052
-0.242594,1.73109,0.111189
-0.242661,1.73059,0.121331
-0.242729,1.7301,0.131478
-0.242797,1.7296,0.141632
-0.242865,1.72911,0.151791
-0.242933,1.72861,0.161955
-0.243001,1.72812,0.172126
-0.243069,1.72762,0.182302
-0.243137,1.72712,0.192484
-0.243205,1.72663,0.202671
-0.243273,1.72613,0.212864
-0.243342,1.72563,0.223063
-0.24341,1.72514,0.233268
-0.243478,1.72464,0.243478
-0.23011,1.74917,-0.250119
-0.230173,1.74868,-0.240181
-0.230237,1.7482,-0.230237
-0.230301,1.74771,-0.220288
-0.230364,1.74723,-0.210333
-0.230428,1.74674,-0.200372
-0.230492,1.74626,-0.190406
-0.230556,1.74577,-0.180435
-0.23062,1.74528,-0.170458
-0.230684,1.7448,-0.160476
-0.230748,1.74431,-0.150488
-0.230814,1.7438,-0.140496
-0.230909,1.74309,-0.130514
-0.23094,1.74285,-0.12049
-0.231004,1.74236,-0.11048
-0.231068,1.74187,-0.100464
-0.231132,1.74138,-0.0904431
-0.231197,1.7409,-0.0804162
-0.231261,1.74041,-0.0703837
-0.231347,1.73975,-0.0603513
-0.231402,1.73933,-0.0503049
-0.231458,1.7389,-0.0402536
-0.231515,1.73847,-0.0301976
-0.232127,1.73382,-0.0201849
-0.233419,1.72399,-0.0101486
-0.234725,1.71405,0
-0.238376,1.68627,0.0103642
-0.238027,1.68893,0.020698
-0.237679,1.69157,0.0310016
-0.237332,1.69421,0.0412751
-0.236986,1.69684,0.0515187
-0.236641,1.69947,0.0617325
-0.236298,1.70208,0.0719167
-0.235955,1.70469,0.0820712
-0.235613,1.70729,0.0921964
-0.235272,1.70989,0.102292
-0.234932,1.71247,0.112359
-0.234593,1.71505,0.122397
-0.234255,1.71762,0.132405
-0.233919,1.72019,0.142385
-0.233583,1.72274,0.152336
-0.233248,1.72529,0.162259
-0.232914,1.72783,0.172153
-0.232879,1.72809,0.182253
-0.232944,1.7276,0.192432
-0.233009,1.7271,0.202617
-0.233075,1.7266,0.212807
-0.23314,1.72611,0.223004
-0.233205,1.72561,0.233205
-0.233271,1.72511,0.243413
-0.220047,1.74963,-0.250053
-0.220108,1.74914,-0.240117
-0.220169,1.74866,-0.230176
-0.220229,1.74818,-0.220229
-0.22029,1.74769,-0.210277
-0.220351,1.74721,-0.200319
-0.220412,1.74672,-0.190356
-0.220473,1.74623,-0.180387
-0.220535,1.74575,-0.170413
-0.220596,1.74526,-0.160433
-0.220657,1.74478,-0.150448
-0.220718,1.74429,-0.140457
-0.220779,1.7438,-0.13046
-0.220841,1.74331,-0.120458
-0.220902,1.74283,-0.110451
-0.220963,1.74234,-0.100438
-0.221025,1.74185,-0.0904191
-0.221086,1.74136,-0.0803949
-0.221147,1.74087,-0.0703651
-0.221209,1.74038,-0.0603297
-0.22127,1.7399,-0.0502887
-0.221332,1.73941,-0.0402422
-0.221393,1.73892,-0.03019
-0.221455,1.73843,-0.0201323
-0.221517,1.73794,-0.0100689
-0.221578,1.73744,0
-0.22164,1.73695,0.0100745
-0.221702,1.73646,0.0201547
-0.221764,1.73597,0.0302405
-0.221825,1.73548,0.0403319
-0.221887,1.73499,0.0504289
-0.221949,1.7345,0.0605316
-0.222011,1.734,0.0706399
-0.222073,1.73351,0.0807538
-0.222135,1.73302,0.0908734
-0.222197,1.73252,0.100999
-0.222259,1.73203,0.11113
-0.222321,1.73154,0.121266
-0.222383,1.73104,0.131408
-0.222445,1.73055,0.141556
-0.222508,1.73005,0.15171
-0.222677,1.72871,0.161947
-0.22392,1.71882,0.173029
-0.229574,1.67384,0.187833
-0.229236,1.67653,0.197976
-0.228898,1.67922,0.208089
-0.228562,1.68189,0.218173
-0.228227,1.68456,0.228227
-0.227892,1.68722,0.238251
-0.227559,1.68987,0.248246
-0.209989,1.75009,-0.249987
-0.210047,1.74961,-0.240054
-0.210105,1.74912,-0.230115
-0.210164,1.74864,-0.220171
-0.210222,1.74815,-0.210222
-0.21028,1.74767,-0.200267
-0.210338,1.74718,-0.190306
-0.210396,1.7467,-0.18034
-0.210455,1.74621,-0.170368
-0.210513,1.74573,-0.160391
-0.210571,1.74524,-0.150408
-0.21063,1.74475,-0.14042
-0.210688,1.74427,-0.130426
-0.210747,1.74378,-0.120427
-0.210805,1.74329,-0.110422
-0.210864,1.7428,-0.100411
-0.210922,1.74232,-0.0903952
-0.210981,1.74183,-0.0803736
-0.211039,1.74134,-0.0703464
-0.211098,1.74085,-0.0603137
-0.211157,1.74036,-0.0502754
-0.211215,1.73987,-0.0402315
-0.211274,1.73938,-0.030182
-0.211333,1.73889,-0.0201269
-0.211392,1.7384,-0.0100663
-0.21145,1.73791,0
-0.211509,1.73742,0.0100719
-0.211568,1.73693,0.0201494
-0.211627,1.73644,0.0302325
-0.211686,1.73595,0.0403212
-0.211745,1.73546,0.0504155
-0.211804,1.73496,0.0605155
-0.211863,1.73447,0.0706211
-0.211922,1.73398,0.0807323
-0.211982,1.73349,0.0908492
-0.212041,1.73299,0.100972
-0.2121,1.7325,0.1111
-0.212159,1.73201,0.121234
-0.212218,1.73151,0.131373
-0.212278,1.73102,0.141518
-0.212337,1.73052,0.151669
-0.212396,1.73003,0.161826
-0.212456,1.72953,0.171988
-0.212515,1.72904,0.182156
-0.212575,1.72854,0.192329
-0.215316,1.7057,0.205063
-0.212694,1.72755,0.212694
-0.212753,1.72706,0.222884
-0.212813,1.72656,0.233081
-0.212873,1.72606,0.243283
-0.199937,1.75055,-0.249921
-0.199992,1.75007,-0.239991
