-0.31144,-5.72205e-06,-0.21758
-0.31144,-5.24521e-06,-0.19758
-0.31144,-4.76837e-06,-0.17758
-0.31144,-4.29153e-06,-0.15758
-0.31144,-3.8147e-06,-0.13758
-0.31144,-3.33786e-06,-0.117579
-0.31144,-2.86102e-06,-0.0975793
-0.31144,-1.90735e-06,-0.0775791
-0.31144,-1.90735e-06,-0.057579
-0.31144,-1.43051e-06,-0.0375789
-0.31144,-9.53674e-07,-0.0175788
-0.31144,-4.76837e-07,0.00242132
-0.31144,0,0.0224215
-0.31144,4.76837e-07,0.0424215
-0.274345,2.14893,0.585518
-0.274469,2.14172,0.603763
-0.274593,2.13452,0.622012
-0.31144,2.38419e-06,0.122422
-0.31144,3.33786e-06,0.142422
-0.31144,4.29153e-06,0.162422
-0.29144,-5.72205e-06,-0.21758
-0.29144,-5.24521e-06,-0.19758
-0.29144,-4.76837e-06,-0.17758
-0.29144,-4.29153e-06,-0.15758
-0.29144,-3.8147e-06,-0.13758
-0.29144,-3.33786e-06,-0.117579
-0.29144,-2.86102e-06,-0.0975793
-0.29144,-1.90735e-06,-0.0775791
-0.29144,-1.90735e-06,-0.057579
-0.29144,-1.43051e-06,-0.0375789
-0.29144,-9.53674e-07,-0.0175788
-0.29144,-4.76837e-07,0.00242132
-0.29144,0,0.0224215
-0.255068,2.10702,0.555318
-0.254256,2.15408,0.586772
-0.254384,2.14667,0.604969
-0.254504,2.13969,0.62327
-0.29144,2.38419e-06,0.122422
-0.29144,3.33786e-06,0.142422
-0.29144,4.29153e-06,0.162422
-0.27144,-5.72205e-06,-0.21758
-0.27144,-5.24521e-06,-0.19758
-0.27144,-4.76837e-06,-0.17758
-0.27144,-4.29153e-06,-0.15758
-0.27144,-3.8147e-06,-0.13758
-0.27144,-3.33786e-06,-0.117579
-0.27144,-2.86102e-06,-0.0975793
-0.27144,-1.90735e-06,-0.0775791
-0.27144,-1.90735e-06,-0.057579
-0.239171,1.86937,0.417468
-0.239295,1.86218,0.435717
-0.239419,1.85498,0.453966
-0.27144,0,0.0224215
-0.234042,2.16643,0.56978
-0.234167,2.15924,0.588029
-0.234291,2.15205,0.606278
-0.234415,2.14486,0.624527
-0.23549,2.08257,0.629366
-0.27144,3.33786e-06,0.142422
-0.27144,4.29153e-06,0.162422
-0.223589,1.61344,0.175168
-0.25144,-5.24521e-06,-0.19758
-0.25144,-4.76837e-06,-0.17758
-0.25144,-4.29153e-06,-0.15758
-0.25144,-3.8147e-06,-0.13758
-0.25144,-3.33786e-06,-0.117579
-0.25144,-2.86102e-06,-0.0975793
-0.25144,-1.90735e-06,-0.0775791
-0.25144,-1.90735e-06,-0.057579
-0.219081,1.87454,0.418726
-0.219209,1.86716,0.43693
-0.21933,1.86015,0.455224
-0.217428,1.97033,0.502043
-0.213953,2.1716,0.571038
-0.214078,2.16438,0.589281
-0.214202,2.15722,0.607536
-0.215008,2.11053,0.616171
-0.215148,2.10238,0.634188
-0.25144,3.33786e-06,0.142422
-0.25144,4.29153e-06,0.162422
-0.203499,1.6186,0.176426
-0.203624,1.61141,0.194675
-0.203748,1.60422,0.212924
-0.23144,-4.29153e-06,-0.15758
-0.23144,-3.8147e-06,-0.13758
-0.23144,-3.33786e-06,-0.117579
-0.23144,-2.86102e-06,-0.0975793
-0.23144,-1.90735e-06,-0.0775791
-0.198868,1.8869,0.401734
-0.198992,1.8797,0.419983
-0.199116,1.87251,0.438232
-0.19924,1.86532,0.456481
-0.193739,2.18399,0.554053
-0.193864,2.17677,0.572295
-0.193988,2.16957,0.590544
-0.194112,2.16238,0.608794
-0.19486,2.11908,0.618252
-0.23144,2.38419e-06,0.122422
-0.23144,3.33786e-06,0.142422
-0.23144,4.29153e-06,0.162422
-0.18341,1.62377,0.177683
